Customer Loyalty ID,Gender,Geographic Region,Loyalty Status,Neigborhood Cluster-55 Level,Neighborhood Cluster-7 Level,Television Region,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Indicator
11627484,F,South West,Gold,45,E,S West,9,0,0,0
11635037,M,Midlands,Gold,37,E,East,10,64,5,0
11636122,F,Midlands,Tin,52,F,Midlands,11,31,4,1
11639342,F,Midlands,Silver,25,C,Wales & West,0,0,1,1
11640936,M,North,Gold,30,D,Yorkshire,6,62,2,0
11644338,U,Midlands,Gold,12,B,East,12,67,8,0
11644516,F,Midlands,Gold,42,E,Midlands,13,42,4,1
11646063,U,South East,Tin,52,F,London,4,0,8,0
11646438,F,South East,Gold,12,B,London,7,42,4,0
11651369,F,South East,Silver,22,C,London,11,41,3,1
11653140,F,Midlands,Silver,U,Unknown,Ulster,5,45,4,0
11653329,F,North,Gold,32,D,Yorkshire,11,43,1,0
11654465,F,Midlands,Gold,52,F,Midlands,7,77,1,0
11659408,F,North,Silver,4,A,N West,10,71,8,0
11660481,F,South East,Silver,21,C,London,6,33,10,0
11661348,F,North,Gold,U,Unknown,N West,4,56,4,0
11661992,M,Midlands,Silver,28,D,East,6,63,8,0
11663464,U,North,Tin,37,E,Yorkshire,6,40,5,0
11666498,M,Midlands,Tin,47,F,Midlands,12,37,8,1
11666854,M,South East,Silver,3,A,London,7,43,0,0
11667311,M,Midlands,Gold,12,B,Midlands,11,69,5,0
11667680,F,South East,Gold,28,D,London,0,79,2,1
11668881,F,North,Silver,53,F,N West,7,30,9,1
11670991,F,North,Silver,18,C,N East,8,29,5,0
11673311,F,South East,Silver,18,C,London,9,50,5,0
11674768,F,South East,Tin,1,A,London,0,58,8,0
11675934,U,North,Silver,2,A,N West,11,76,5,0
11677988,U,South East,Silver,4,A,London,7,0,4,0
11679212,M,Midlands,Gold,44,E,East,7,61,4,1
11679530,U,South East,Gold,24,C,S & S East,9,79,7,0
11682779,M,Midlands,Silver,24,C,Midlands,8,44,2,0
11687517,F,Midlands,Tin,27,D,Midlands,3,66,11,0
11691530,F,South East,Silver,9,B,London,8,44,11,1
11696516,M,South East,Silver,29,D,London,3,76,2,0
11697849,M,South East,Gold,34,D,S & S East,7,54,1,0
11703695,M,South East,Gold,12,B,London,8,66,8,0
11704349,M,Midlands,Silver,8,B,Midlands,13,52,5,0
11705442,F,U,Silver,22,C,Unknown,7,64,7,0
11706589,M,Midlands,Tin,50,F,Midlands,4,57,5,0
11706929,F,Midlands,Tin,44,E,Midlands,4,42,9,0
11707577,F,South East,Silver,20,C,London,12,36,5,1
11716827,F,South East,Tin,50,F,London,4,50,5,0
11718951,M,South East,Silver,2,A,S & S East,12,46,1,0
11719885,M,Midlands,Tin,28,D,East,6,54,7,0
11722460,F,North,Tin,32,D,N West,8,47,5,0
11725273,F,North,Gold,4,A,N West,8,44,3,1
11726199,F,Scottish,Tin,14,B,C Scotland,11,50,5,0
11726490,U,Midlands,Gold,U,Unknown,Ulster,9,78,15,0
11729856,M,Scottish,Gold,53,F,C Scotland,9,66,8,0
11732857,F,North,Tin,5,B,N East,11,35,8,0
11734639,M,Midlands,Silver,19,C,Midlands,8,59,7,0
11735090,F,Midlands,Platinum,5,B,East,7,56,9,0
11736712,M,Midlands,Silver,37,E,Midlands,11,43,1,0
11742011,M,South East,Gold,6,B,S & S East,10,66,1,0
11743794,U,Midlands,Tin,19,C,East,3,52,7,0
11745304,U,Midlands,Tin,30,D,East,11,77,23,1
11745592,M,South East,Gold,28,D,London,9,72,8,0
11748710,M,Midlands,Silver,35,D,East,8,41,4,1
11751894,F,North,Silver,16,C,Yorkshire,7,77,13,1
11752394,M,South East,Tin,44,E,London,10,40,5,0
11752882,F,South East,Silver,31,D,London,5,39,3,0
11754591,U,South East,Tin,29,D,London,9,38,8,0
11755385,F,Scottish,Tin,10,B,C Scotland,12,0,8,0
11758058,M,South East,Gold,41,E,S & S East,3,65,29,0
11762152,F,South East,Tin,32,D,London,8,39,8,1
11762764,U,South East,Silver,12,B,London,0,56,8,0
11764007,F,South East,Silver,21,C,London,2,58,4,0
11764600,F,South East,Tin,22,C,London,14,34,10,1
11767227,U,Midlands,Silver,39,E,Midlands,10,68,19,0
11768770,F,South West,Tin,53,F,S West,10,54,8,0
11769238,M,South East,Silver,7,B,London,7,57,8,0
11769734,F,U,Tin,14,B,Unknown,4,65,7,0
11770503,F,South East,Silver,19,C,S & S East,11,65,7,0
11778784,F,Midlands,Tin,U,Unknown,Wales & West,8,54,9,0
11780371,F,South West,Silver,6,B,S West,7,70,19,0
11783982,U,Midlands,Tin,27,D,Midlands,11,48,7,0
11789638,F,North,Silver,18,C,N West,6,38,6,0
11790156,F,North,Tin,12,B,N West,13,39,8,0
11796235,U,South East,Silver,20,C,London,10,62,3,0
11798238,M,South East,Silver,15,B,S & S East,18,40,8,1
11799048,M,South East,Silver,52,F,London,11,55,4,0
11799838,F,Midlands,Tin,2,A,Midlands,10,67,8,0
11811048,F,Midlands,Tin,32,D,Midlands,9,33,8,1
11814942,F,North,Silver,52,F,N West,13,36,9,0
11816317,F,North,Silver,17,C,N East,9,38,10,1
11816759,F,North,Tin,47,F,N East,10,38,8,0
11819634,M,South East,Silver,21,C,London,8,27,1,1
11822333,F,South East,Silver,51,F,London,2,48,8,0
11825456,M,North,Silver,14,B,N West,10,0,10,0
11827831,F,Midlands,Silver,19,C,Midlands,7,42,1,0
11828331,M,Scottish,Platinum,3,A,N Scot,10,71,4,0
11833173,U,Midlands,Silver,5,B,Midlands,0,42,8,0
11837802,F,Midlands,Gold,25,C,Midlands,11,50,4,0
11843853,F,South East,Tin,22,C,London,2,36,5,0
11844892,F,Scottish,Gold,52,F,C Scotland,7,62,18,0
11845716,M,Midlands,Tin,28,D,Midlands,10,64,10,0
11846631,U,Scottish,Tin,50,F,C Scotland,3,30,5,0
11847506,M,Midlands,Gold,45,E,Wales & West,10,68,8,0
11848545,M,South East,Silver,25,C,London,11,68,9,0
11851856,F,Midlands,Silver,41,E,Wales & West,5,39,8,0
11854960,M,South East,Tin,55,U,London,8,54,8,0
11858230,F,South East,Gold,1,A,S & S East,8,65,5,0
11864273,F,Scottish,Gold,1,A,C Scotland,8,64,2,1
11865016,F,South West,Silver,49,F,S West,10,55,8,1
11870001,U,North,Silver,8,B,Yorkshire,13,69,11,0
11874724,F,North,Tin,32,D,Yorkshire,9,51,5,1
11875631,F,Midlands,Gold,27,D,East,8,72,8,0
11877561,M,North,Silver,41,E,N West,7,46,9,0
11877723,F,South East,Silver,13,B,London,4,43,8,0
11878363,M,Midlands,Gold,33,D,Midlands,5,79,11,0
11878630,F,South East,Silver,35,D,London,12,33,8,1
11882867,M,South East,Tin,25,C,S & S East,9,35,8,0
11883693,F,South East,Gold,2,A,London,7,65,15,0
11886900,U,North,Tin,2,A,Yorkshire,18,33,4,1
11890835,M,Midlands,Gold,U,Unknown,Wales & West,5,50,4,0
11895454,F,North,Silver,45,E,N East,9,74,8,1
11897015,F,U,Silver,51,F,Unknown,10,64,5,0
11898275,M,Midlands,Tin,44,E,East,7,59,5,0
11898860,U,North,Tin,1,A,Yorkshire,13,58,8,0
11900156,F,South East,Gold,52,F,S & S East,9,52,0,0
11902833,M,Midlands,Silver,32,D,Midlands,8,49,5,0
11905050,M,Scottish,Tin,12,B,C Scotland,12,56,5,0
11905212,F,North,Platinum,19,C,N West,5,59,5,0
11906286,F,Midlands,Gold,49,F,Midlands,10,63,1,0
11909463,M,South East,Silver,40,E,S & S East,3,28,4,0
11913428,U,South East,Gold,24,C,London,10,56,7,0
11913940,F,South East,Tin,25,C,London,16,72,7,0
11916001,F,South East,Silver,52,F,London,10,40,9,0
11916427,F,Midlands,Gold,37,E,East,8,64,5,0
11916907,M,South East,Gold,29,D,London,8,74,4,0
11918543,M,South East,Tin,10,B,London,14,59,8,0
11923504,U,Midlands,Silver,28,D,Midlands,6,65,13,0
11925876,U,Midlands,Gold,25,C,East,8,58,3,0
11932562,U,South East,Silver,6,B,London,13,58,1,0
11935677,M,Midlands,Silver,19,C,Midlands,8,78,26,1
11938056,M,Midlands,Silver,27,D,Midlands,10,74,14,0
11939737,U,Midlands,Tin,50,F,Midlands,11,48,5,0
11942126,M,South East,Silver,19,C,S & S East,10,54,5,0
11943947,M,South East,Gold,28,D,S & S East,6,58,12,0
11945281,F,Midlands,Tin,35,D,Midlands,5,46,5,0
11946164,F,Midlands,Silver,47,F,Midlands,13,54,1,0
11946717,U,Midlands,Silver,10,B,Wales & West,10,0,10,0
11947101,M,South East,Tin,25,C,London,15,0,8,1
11951044,F,South East,Gold,12,B,London,7,48,9,0
11951419,M,North,Gold,38,E,N East,0,0,1,0
11954833,M,North,Gold,52,F,N West,4,60,2,0
11955848,U,Midlands,Gold,8,B,Wales & West,11,67,11,0
11956461,F,North,Gold,2,A,N West,6,61,1,1
11956755,F,South East,Tin,27,D,S & S East,7,63,7,0
11959037,M,Midlands,Gold,25,C,Wales & West,6,75,12,0
11959452,M,South East,Platinum,30,D,S & S East,7,76,26,0
11963301,M,South East,Gold,27,D,London,12,35,3,1
11964073,U,South East,Gold,1,A,London,9,0,6,0
11967110,U,Midlands,Gold,41,E,East,11,68,5,1
11969059,F,Midlands,Tin,25,C,Midlands,8,48,5,1
11977841,F,North,Tin,40,E,N West,9,47,8,0
11979224,U,North,Gold,12,B,Yorkshire,6,0,6,0
11980591,F,U,Silver,10,B,Unknown,9,0,2,0
11982969,M,South East,Gold,28,D,S & S East,8,58,2,0
11986964,F,South East,Silver,9,B,London,8,37,1,1
11987308,F,Scottish,Platinum,6,B,N Scot,10,61,8,0
11988509,U,South East,Silver,4,A,London,8,55,8,0
11990147,F,South East,Gold,41,E,London,5,57,9,0
11991968,F,U,Gold,12,B,Unknown,7,54,2,0
11995327,M,Midlands,Silver,33,D,East,8,57,4,0
11995335,F,South East,Gold,3,A,London,14,56,6,0
11997273,F,South East,Tin,50,F,S & S East,6,40,5,0
11998431,M,South East,Silver,31,D,London,8,77,0,0
11999969,F,North,Silver,47,F,N West,6,37,2,1
12000922,F,North,Tin,32,D,N East,14,32,5,1
12001120,F,North,Tin,18,C,N West,0,44,4,1
12003107,U,Midlands,Silver,41,E,East,8,47,5,0
12003794,U,South East,Silver,4,A,London,6,59,3,0
12004537,F,Midlands,Tin,50,F,Midlands,10,32,4,1
12007447,F,South East,Gold,52,F,London,6,71,8,0
12008206,U,Scottish,Gold,52,F,N Scot,7,52,4,0
12010790,F,Midlands,Silver,33,D,Wales & West,8,73,8,0
12019682,F,Midlands,Silver,32,D,Midlands,6,25,1,1
12024287,U,Scottish,Gold,28,D,C Scotland,9,58,2,0
12027189,F,Midlands,Silver,45,E,Midlands,15,54,2,1
12030422,M,South East,Tin,51,F,London,7,64,11,0
12031143,U,South East,Gold,3,A,London,0,62,4,0
12032034,F,U,Gold,14,B,Unknown,9,63,8,0
12034096,M,South East,Silver,12,B,London,8,44,9,0
12038202,F,North,Silver,17,C,N West,29,35,2,1
12040002,F,North,Tin,12,B,Yorkshire,14,49,9,1
12045578,F,North,Silver,53,F,Yorkshire,11,33,8,1
12045640,U,South East,Tin,37,E,S & S East,7,33,7,0
12045918,U,North,Silver,16,C,N West,3,47,1,0
12048550,F,Midlands,Tin,53,F,Midlands,3,57,8,0
12048941,F,North,Silver,23,C,N West,7,62,10,0
12049603,F,North,Gold,35,D,N West,13,39,2,0
12055379,F,Midlands,Silver,35,D,Midlands,6,44,1,1
12056154,M,South East,Gold,4,A,London,6,59,2,0
12061522,M,Scottish,Tin,47,F,N Scot,2,42,4,0
12063126,F,Midlands,Silver,32,D,Midlands,13,60,3,0
12063495,U,Midlands,Gold,44,E,Wales & West,10,0,2,0
12064904,M,North,Silver,25,C,N West,9,38,11,0
12065609,F,South East,Tin,33,D,S & S East,7,43,9,0
12068225,M,South East,Tin,38,E,London,11,43,6,1
12072265,F,U,Gold,35,D,Unknown,6,68,1,1
12078840,U,Midlands,Gold,37,E,Midlands,15,46,8,0
12080705,M,Midlands,Tin,51,F,Wales & West,17,46,4,0
12085405,M,South East,Tin,44,E,London,8,52,4,0
12085669,F,Scottish,Tin,47,F,C Scotland,12,45,5,0
12088692,F,Midlands,Silver,U,Unknown,East,14,40,2,0
12091014,U,South East,Tin,22,C,London,9,65,4,0
12094846,M,Scottish,Silver,25,C,Border,11,61,5,0
12097217,M,South East,Tin,43,E,S & S East,0,45,8,0
12097748,U,South East,Silver,52,F,London,8,57,8,0
12102970,F,Midlands,Tin,49,F,Midlands,6,40,8,1
12107603,M,Midlands,Tin,U,Unknown,East,0,0,0,1
12109479,U,South East,Platinum,37,E,London,15,44,1,0
12109525,F,Scottish,Tin,10,B,C Scotland,2,58,10,0
12109967,F,South East,Silver,18,C,London,3,67,7,0
12110442,U,North,Platinum,16,C,N East,13,59,2,0
12113646,M,Midlands,Gold,37,E,East,13,0,12,0
12115134,U,South East,Silver,10,B,London,12,0,4,0
12116734,U,South East,Gold,4,A,London,10,67,26,0
12122807,M,Midlands,Silver,18,C,Midlands,7,45,3,0
12125687,F,South East,Tin,51,F,London,9,47,4,1
12127213,F,South East,Silver,37,E,S & S East,0,61,2,0
12128422,F,North,Gold,27,D,N East,6,49,5,0
12130834,F,Midlands,Silver,37,E,Wales & West,13,43,8,1
12131091,U,North,Silver,51,F,Yorkshire,7,74,8,0
12135054,M,South East,Gold,17,C,S & S East,9,64,11,0
12136417,U,Midlands,Gold,22,C,East,9,41,9,0
12137391,F,South East,Silver,4,A,London,4,63,12,0
12144509,U,South East,Tin,52,F,London,9,35,6,0
12147230,U,Scottish,Gold,32,D,C Scotland,13,77,4,0
12150649,F,Midlands,Silver,53,F,Midlands,9,65,9,0
12154067,F,South East,Silver,6,B,S & S East,0,69,4,0
12156515,M,North,Silver,52,F,Yorkshire,9,43,9,0
12156892,U,Midlands,Gold,45,E,Wales & West,12,65,24,0
12158011,U,Midlands,Silver,16,C,Midlands,8,68,4,0
12159336,F,South East,Tin,28,D,London,10,40,4,1
12160431,F,South East,Silver,26,C,London,5,71,5,0
12160814,F,North,Tin,17,C,N East,10,37,5,1
12164089,F,North,Tin,27,D,N East,9,65,10,0
12165476,F,South East,Tin,24,C,S & S East,6,33,6,0
12166774,M,South East,Silver,27,D,London,5,75,28,0
12169129,U,Midlands,Gold,U,Unknown,Ulster,7,73,6,0
12170429,M,South West,Platinum,5,B,S West,8,71,6,1
12174831,M,North,Silver,10,B,N West,14,67,21,0
12176028,F,Scottish,Tin,U,Unknown,N Scot,11,39,5,1
12178616,F,North,Silver,4,A,N East,5,66,4,0
12178888,M,South East,Gold,44,E,London,6,25,5,0
12180297,F,North,Silver,14,B,N West,17,36,4,1
12183113,M,South East,Silver,13,B,S & S East,12,72,5,0
12183768,U,Midlands,Silver,27,D,Wales & West,10,65,14,0
12187003,F,South East,Tin,21,C,London,8,52,4,1
12187526,F,U,Silver,14,B,Unknown,13,57,7,0
12191027,F,Midlands,Tin,27,D,Midlands,14,0,5,1
12193917,U,Midlands,Silver,25,C,Midlands,10,55,11,0
12194689,M,Midlands,Tin,51,F,Midlands,8,40,9,0
12195383,U,South East,Silver,25,C,London,10,52,6,0
12197394,F,South East,Gold,9,B,London,9,0,7,0
12197599,U,Midlands,Gold,24,C,Midlands,11,68,6,0
12198927,M,Midlands,Tin,50,F,Midlands,8,41,5,0
12202932,U,Midlands,Gold,33,D,Midlands,12,64,3,1
12204420,F,South East,Tin,44,E,London,9,40,5,1
12210374,U,South West,Tin,44,E,S West,8,55,9,0
12211990,F,North,Gold,4,A,N West,6,67,25,0
12213209,F,U,Silver,8,B,Unknown,0,63,2,0
12213373,M,South East,Silver,1,A,London,8,43,12,0
12216453,F,South East,Silver,44,E,London,6,0,9,0
12222216,F,North,Platinum,14,B,N West,7,76,3,0
12225339,F,South West,Silver,28,D,S West,9,70,3,0
12228125,M,South East,Gold,8,B,S & S East,11,70,1,0
12230669,M,South East,Silver,32,D,London,4,59,8,0
12231053,M,Midlands,Silver,31,D,Midlands,7,42,5,1
12231886,F,Midlands,Gold,34,D,East,6,32,5,1
12232203,F,South East,Silver,9,B,London,7,63,2,0
12233218,F,South East,Gold,18,C,London,6,67,2,0
12233242,M,Midlands,Silver,52,F,East,5,45,9,0
12237760,F,Scottish,Tin,52,F,N Scot,3,71,5,0
12239429,F,Midlands,Gold,28,D,Midlands,10,53,4,0
12243329,F,North,Tin,20,C,N West,15,0,8,1
12249688,M,Midlands,Platinum,37,E,East,4,55,3,0
12265071,F,South East,Tin,28,D,S & S East,9,32,4,0
12265918,F,South East,Tin,14,B,S & S East,0,54,8,0
12271551,F,South East,Silver,7,B,London,9,38,10,1
12271950,U,South East,Gold,2,A,S & S East,10,76,5,0
12275557,F,South East,Tin,35,D,S & S East,7,41,5,1
12276278,M,Midlands,Tin,38,E,East,10,43,5,0
12276960,M,North,Silver,17,C,N West,11,37,4,1
12277312,F,Midlands,Silver,28,D,East,11,46,6,0
12278041,U,Midlands,Gold,49,F,Midlands,4,0,12,0
12282901,F,South East,Gold,48,F,London,10,62,3,0
12285579,U,South East,Gold,24,C,S & S East,11,47,10,0
12286621,F,North,Silver,4,A,N West,8,51,5,0
12288497,F,South East,Gold,4,A,London,6,59,2,0
12295418,M,South East,Tin,21,C,London,5,33,7,0
12296821,M,South East,Silver,7,B,London,7,44,6,0
12299464,F,South East,Tin,27,D,London,10,52,4,0
12299650,F,Midlands,Silver,32,D,Midlands,6,69,11,0
12300152,U,North,Gold,35,D,Yorkshire,0,77,4,0
12300195,U,South East,Silver,12,B,S & S East,2,70,2,0
12303070,F,Midlands,Silver,14,B,Wales & West,12,66,9,0
12303097,F,South East,Tin,27,D,London,7,39,5,0
12303704,M,South East,Silver,52,F,London,8,71,9,0
12305979,F,South East,Gold,21,C,London,3,33,4,0
12306584,M,Midlands,Silver,16,C,Midlands,7,42,2,0
12307734,U,Scottish,Silver,12,B,N Scot,12,49,7,0
12307963,U,North,Silver,12,B,Yorkshire,7,71,8,0
12309907,F,Midlands,Gold,U,Unknown,Midlands,14,70,7,1
12312126,F,Midlands,Gold,20,C,East,12,0,1,1
12315087,F,North,Gold,23,C,N West,4,57,1,0
12317349,U,South East,Platinum,28,D,London,12,60,4,0
12319813,M,U,Silver,8,B,Unknown,9,64,1,0
12320242,F,South East,Gold,18,C,London,5,72,15,0
12322016,F,South East,Gold,28,D,S & S East,21,35,7,1
12327484,F,Midlands,Platinum,16,C,Wales & West,7,65,3,0
12329509,M,South East,Silver,37,E,London,8,39,10,0
12332895,M,Scottish,Gold,10,B,C Scotland,7,77,2,0
12333522,F,South East,Silver,6,B,S & S East,11,66,9,1
12335533,F,South East,Platinum,44,E,London,8,0,15,0
12337188,U,Scottish,Gold,15,B,Border,6,63,5,1
12342556,U,South East,Silver,51,F,London,11,55,4,0
12347477,F,South East,Silver,41,E,London,4,47,9,0
12349062,M,South East,Gold,51,F,London,6,57,6,0
12352470,M,North,Silver,38,E,N East,9,32,3,0
12356530,M,Midlands,Silver,35,D,East,5,63,2,0
12358711,F,Midlands,Silver,33,D,East,9,77,6,0
12360201,U,North,Gold,35,D,Yorkshire,7,46,0,0
12367109,F,South East,Tin,1,A,S & S East,10,77,5,0
12367419,M,U,Gold,24,C,Unknown,7,49,2,0
12376620,U,Midlands,Silver,25,C,Wales & West,8,40,9,0
12377023,F,North,Silver,17,C,N West,5,57,9,0
12381918,M,North,Gold,38,E,Yorkshire,10,44,1,0
12388033,F,North,Silver,52,F,N West,4,64,9,0
12388866,F,South East,Gold,6,B,London,6,66,2,0
12390836,F,South East,Platinum,10,B,London,12,0,3,0
12391735,F,North,Silver,22,C,Yorkshire,9,60,2,0
12392308,F,North,Silver,53,F,Yorkshire,10,64,10,0
12401439,M,Scottish,Tin,38,E,Border,9,41,8,0
12401951,F,Midlands,Gold,U,Unknown,East,11,78,3,1
12408417,F,Midlands,Tin,23,C,East,9,45,8,0
12413992,F,North,Silver,37,E,N West,9,54,8,0
12416312,F,South East,Tin,16,C,London,10,76,8,0
12418021,F,South East,Silver,U,Unknown,London,19,43,7,1
12419710,M,Midlands,Tin,19,C,East,2,56,9,0
12421634,F,Midlands,Silver,10,B,Midlands,10,0,9,0
12424498,F,U,Silver,32,D,Unknown,6,41,1,1
12426148,M,South East,Gold,35,D,London,8,67,2,0
12428035,U,Midlands,Tin,48,F,Midlands,10,52,5,0
12431044,M,North,Silver,4,A,N West,6,67,9,0
12431222,F,North,Silver,38,E,N East,11,35,15,1
12434647,U,South East,Gold,14,B,S & S East,12,49,1,0
12435376,F,Midlands,Silver,19,C,Wales & West,17,71,5,1
12435864,M,South East,Gold,28,D,London,7,75,7,0
12438553,F,Midlands,Gold,31,D,East,6,39,0,1
12444189,M,Midlands,Gold,38,E,Midlands,0,52,9,0
12445509,U,South East,Tin,6,B,S & S East,6,50,5,1
12449245,F,Midlands,Tin,47,F,East,7,45,5,0
12449865,U,North,Tin,30,D,Yorkshire,12,46,5,0
12450189,U,North,Gold,23,C,Yorkshire,8,76,32,0
12451193,M,Midlands,Platinum,52,F,Wales & West,6,76,12,0
12451827,M,South East,Gold,10,B,London,5,78,1,0
12452181,U,South East,Tin,51,F,London,6,65,8,0
12454516,F,North,Tin,51,F,Yorkshire,6,44,5,0
12455644,F,South East,Silver,27,D,London,10,39,6,0
12456578,F,South East,Platinum,51,F,S & S East,9,49,3,0
12458236,F,South East,Silver,33,D,S & S East,8,41,1,1
12459771,F,South West,Tin,6,B,S West,8,44,8,0
12465364,U,Midlands,Silver,42,E,East,5,77,32,1
12466247,F,Midlands,Silver,38,E,Wales & West,9,48,12,0
12468096,F,South East,Gold,47,F,London,6,55,1,0
12471461,M,Scottish,Gold,2,A,C Scotland,6,65,1,0
12476420,F,Midlands,Silver,14,B,Midlands,9,54,9,0
12476854,F,North,Tin,27,D,Yorkshire,17,43,5,1
12480967,F,Midlands,Silver,42,E,Midlands,6,68,8,0
12484776,M,Midlands,Tin,37,E,Midlands,11,44,5,1
12486264,M,Scottish,Silver,47,F,C Scotland,7,45,1,0
12486418,M,South East,Gold,19,C,S & S East,8,48,4,0
12487295,F,Midlands,Platinum,44,E,Midlands,10,71,16,0
12491276,F,Midlands,Silver,8,B,Wales & West,12,36,5,1
12492124,M,Midlands,Gold,30,D,East,12,69,4,0
12493864,M,South East,Silver,35,D,London,16,58,5,0
12494305,F,South East,Tin,41,E,London,4,37,4,1
12496308,F,South East,Silver,4,A,London,6,67,5,0
12497983,M,Midlands,Tin,37,E,Wales & West,7,58,8,0
12498874,F,South East,Silver,48,F,London,7,43,7,0
12499544,F,South East,Gold,29,D,London,7,66,7,0
12500682,F,Midlands,Silver,49,F,East,8,32,2,1
12502774,F,North,Tin,27,D,N West,11,47,5,1
12506192,F,North,Platinum,U,Unknown,N West,9,71,9,0
12507377,F,Midlands,Gold,19,C,Midlands,6,50,1,1
12511404,U,South West,Gold,30,D,S West,6,69,2,0
12514861,F,North,Gold,1,A,N West,11,63,6,1
12516546,U,Scottish,Silver,32,D,C Scotland,10,66,5,0
12517887,F,South East,Tin,27,D,London,17,41,4,1
12518794,F,Midlands,Tin,17,C,Midlands,8,65,5,1
12519863,M,South East,Silver,31,D,London,11,42,5,0
12521582,F,South East,Silver,35,D,S & S East,12,43,5,1
12524913,M,Scottish,Gold,35,D,C Scotland,4,78,13,0
12526118,U,North,Silver,32,D,N East,10,55,1,0
12530352,U,South East,Gold,27,D,London,8,51,1,0
12534188,F,U,Silver,28,D,Unknown,9,0,4,0
12535168,F,South West,Silver,27,D,S West,9,44,5,0
12536784,F,South East,Gold,14,B,London,6,60,8,0
12537012,F,Midlands,Silver,14,B,Midlands,8,73,9,0
12540021,F,South East,Gold,21,C,London,7,51,1,0
12542008,F,Midlands,Silver,15,B,Wales & West,9,70,9,0
12542873,M,Scottish,Tin,52,F,C Scotland,8,0,5,0
12544078,M,Midlands,Silver,U,Unknown,Wales & West,13,48,9,1
12544914,F,South East,Gold,21,C,London,15,52,1,0
12546143,F,North,Silver,20,C,N West,0,31,1,0
12546526,M,South East,Platinum,3,A,London,11,41,8,0
12547220,M,South East,Gold,27,D,S & S East,9,49,6,1
12547867,F,South East,Tin,3,A,London,0,51,8,0
12552291,M,Midlands,Silver,23,C,East,5,76,5,0
12552577,M,Midlands,Silver,37,E,East,10,51,1,0
12553778,F,Scottish,Silver,19,C,N Scot,11,65,18,0
12554995,F,Scottish,Gold,10,B,N Scot,9,79,16,1
12557404,F,South East,Tin,25,C,S & S East,4,51,8,0
12571571,M,South East,Platinum,14,B,London,7,78,8,0
12572284,U,Midlands,Silver,33,D,Wales & West,4,58,5,0
12581658,M,Midlands,Tin,51,F,Midlands,10,44,6,1
12582891,F,South East,Silver,14,B,S & S East,9,50,12,0
12584533,M,South East,Tin,25,C,London,6,42,9,1
12587966,F,Midlands,Gold,15,B,Midlands,10,67,3,0
12588067,F,South West,Tin,50,F,S West,10,35,4,0
12590002,U,South East,Gold,1,A,London,7,79,28,0
12590126,M,South East,Tin,41,E,London,14,63,4,0
12591858,M,Scottish,Gold,52,F,C Scotland,12,51,1,0
12595969,M,South East,Silver,37,E,London,2,67,5,0
12599824,U,Midlands,Platinum,6,B,Wales & West,5,73,4,0
12602566,U,Midlands,Tin,48,F,Midlands,5,40,5,0
12603910,U,Midlands,Silver,38,E,East,13,52,10,0
12606162,F,Midlands,Tin,45,E,East,11,42,8,0
12607800,M,Midlands,Silver,37,E,Midlands,9,47,6,0
12612731,F,Scottish,Silver,3,A,C Scotland,0,60,16,0
12618748,F,Midlands,Silver,12,B,Midlands,6,58,1,0
12622214,F,South East,Silver,26,C,London,8,0,5,0
12623083,F,North,Silver,52,F,Yorkshire,5,56,26,0
